A,B,C,D,target
816.0,726.0,803.0,702.0,8878.0
655.0,190.0,408.0,643.0,4884.5
201.0,952.0,984.0,358.0,8715.0
123.0,188.0,450.0,421.0,3691.5
641.0,163.0,688.0,522.0,5994.0
97.0,975.0,207.0,177.0,4419.5
310.0,324.0,190.0,658.0,3529.0
279.0,16.0,654.0,993.0,5365.5
175.0,787.0,736.0,366.0,6940.0
707.0,280.0,767.0,384.0,6665.0
803.0,709.0,383.0,275.0,6060.5
56.0,84.0,641.0,543.0,4383.5
198.0,168.0,268.0,77.0,2355.5
184.0,36.0,876.0,652.0,5834.0
664.0,58.0,925.0,790.0,7312.0
160.0,807.0,645.0,758.0,7103.0
350.0,769.0,38.0,654.0,4178.0
260.0,828.0,439.0,244.0,5565.0
775.0,335.0,135.0,799.0,4428.5
442.0,73.0,148.0,890.0,3178.0
281.0,993.0,163.0,327.0,4846.5
594.0,212.0,840.0,453.0,6703.5
20.0,495.0,372.0,844.0,4651.0
819.0,900.0,361.0,194.0,6434.0
273.0,14.0,45.0,933.0,2212.5
590.0,123.0,326.0,604.0,4085.0
232.0,596.0,367.0,321.0,4568.5
637.0,311.0,49.0,308.0,2914.0
534.0,795.0,542.0,114.0,6334.0
92.0,354.0,689.0,308.0,5153.0
317.0,501.0,815.0,737.0,7317.5
223.0,207.0,650.0,945.0,5734.5
643.0,191.0,851.0,814.0,7335.0
713.0,53.0,215.0,657.0,3645.5
668.0,438.0,318.0,856.0,5524.0
181.0,364.0,104.0,920.0,3354.0
154.0,666.0,93.0,934.0,4172.0
661.0,79.0,585.0,105.0,4641.5
974.0,202.0,930.0,226.0,7543.0
788.0,422.0,519.0,262.0,5830.0
453.0,652.0,432.0,186.0,5301.0
807.0,934.0,383.0,142.0,6544.0
775.0,747.0,669.0,767.0,8286.5
772.0,272.0,720.0,762.0,7103.0
908.0,289.0,487.0,867.0,6418.5
110.0,769.0,686.0,244.0,6323.0
262.0,827.0,911.0,351.0,8086.5
365.0,189.0,247.0,449.0,3205.5
792.0,100.0,940.0,505.0,7341.5
887.0,917.0,460.0,595.0,7717.5
769.0,993.0,224.0,936.0,7041.0
84.0,861.0,105.0,578.0,4143.0
904.0,243.0,694.0,965.0,7454.5
952.0,798.0,441.0,933.0,7902.5
320.0,387.0,67.0,175.0,2398.5
453.0,541.0,842.0,731.0,7835.5
69.0,201.0,656.0,106.0,4180.0
493.0,63.0,640.0,151.0,4601.5
689.0,160.0,873.0,930.0,7618.0
714.0,693.0,105.0,266.0,4431.0
663.0,375.0,50.0,18.0,2728.0
627.0,114.0,659.0,955.0,6323.5
585.0,45.0,104.0,954.0,3256.0
661.0,562.0,799.0,55.0,7085.5
13.0,834.0,799.0,558.0,7360.0
777.0,739.0,532.0,487.0,7161.5
45.0,761.0,609.0,861.0,6709.5
278.0,318.0,817.0,707.0,6655.5
90.0,595.0,615.0,706.0,6099.0
228.0,791.0,637.0,634.0,6965.0
951.0,283.0,424.0,32.0,4919.0
953.0,982.0,448.0,665.0,8089.5
148.0,693.0,828.0,823.0,7749.5
353.0,45.0,11.0,563.0,1740.5
978.0,45.0,63.0,928.0,3798.0
384.0,452.0,420.0,9.0,4237.5
384.0,532.0,937.0,360.0,7589.0
126.0,289.0,1.0,188.0,1406.0
262.0,733.0,761.0,165.0,6775.5
786.0,119.0,941.0,723.0,7718.5
762.0,275.0,801.0,87.0,6484.5
894.0,233.0,409.0,766.0,5681.0
777.0,363.0,782.0,694.0,7594.0
681.0,979.0,294.0,654.0,6750.0
528.0,718.0,252.0,247.0,4840.5
366.0,488.0,344.0,40.0,3976.0
982.0,6.0,556.0,451.0,5438.5
347.0,940.0,503.0,758.0,7166.0
945.0,314.0,865.0,33.0,7206.5
237.0,224.0,857.0,959.0,6869.5
807.0,602.0,477.0,502.0,6558.0
699.0,223.0,442.0,609.0,5190.5
973.0,281.0,913.0,204.0,7660.0
194.0,854.0,424.0,769.0,6223.5
621.0,602.0,150.0,648.0,4770.0
146.0,197.0,693.0,476.0,5062.0
58.0,424.0,334.0,350.0,3583.0
150.0,654.0,962.0,725.0,8159.5
153.0,334.0,339.0,854.0,4284.0
408.0,703.0,544.0,960.0,7085.0
334.0,980.0,125.0,990.0,5718.0
604.0,949.0,453.0,968.0,7772.0
796.0,768.0,33.0,939.0,5469.5
170.0,512.0,726.0,604.0,6412.0
277.0,977.0,408.0,820.0,6755.0
347.0,440.0,656.0,290.0,5729.0
998.0,181.0,702.0,381.0,6620.5
120.0,278.0,484.0,517.0,4269.5
499.0,263.0,529.0,612.0,5350.0
277.0,116.0,782.0,898.0,6159.0
401.0,907.0,751.0,686.0,8307.0
95.0,673.0,186.0,535.0,3941.5
558.0,900.0,447.0,336.0,6555.0
797.0,171.0,59.0,532.0,3200.0
735.0,379.0,274.0,238.0,4334.0
392.0,602.0,345.0,107.0,4475.5
235.0,966.0,524.0,869.0,7291.5
338.0,833.0,167.0,308.0,4472.0
144.0,143.0,122.0,511.0,2093.5
80.0,704.0,307.0,43.0,3871.5
870.0,191.0,966.0,279.0,7561.5
743.0,852.0,405.0,959.0,7505.5
646.0,360.0,808.0,975.0,7874.5
606.0,583.0,38.0,517.0,3926.5
203.0,841.0,126.0,274.0,3970.0
603.0,94.0,600.0,481.0,5209.5
997.0,604.0,29.0,784.0,5127.0
155.0,776.0,50.0,250.0,3263.0
179.0,560.0,809.0,681.0,7104.5
207.0,318.0,224.0,644.0,3454.0
53.0,405.0,477.0,146.0,3925.0
825.0,468.0,467.0,731.0,6485.5
972.0,636.0,212.0,341.0,5423.5
116.0,269.0,58.0,219.0,1657.5
698.0,562.0,84.0,943.0,4916.5
241.0,137.0,426.0,30.0,3068.0
717.0,276.0,881.0,970.0,8122.0
83.0,863.0,232.0,345.0,4432.5
654.0,537.0,893.0,50.0,7459.0
729.0,567.0,313.0,626.0,5663.0
153.0,558.0,337.0,4.0,3671.0
787.0,904.0,429.0,335.0,6933.5
957.0,153.0,80.0,384.0,3349.0
279.0,898.0,405.0,158.0,5514.0
954.0,927.0,209.0,673.0,6743.5
873.0,222.0,734.0,492.0,6820.0
826.0,270.0,378.0,434.0,5003.0
583.0,9.0,330.0,454.0,3524.0
165.0,688.0,456.0,873.0,5983.5
175.0,852.0,419.0,817.0,6226.5
636.0,115.0,626.0,581.0,5618.5
12.0,341.0,996.0,951.0,7453.5
630.0,588.0,810.0,874.0,8385.0
710.0,800.0,87.0,186.0,4534.0
865.0,651.0,373.0,701.0,6599.5
978.0,327.0,775.0,599.0,7710.5
199.0,514.0,140.0,405.0,3247.5
7.0,973.0,283.0,474.0,5059.0
242.0,143.0,102.0,503.0,2177.5
79.0,974.0,130.0,158.0,3967.0
575.0,102.0,557.0,712.0,5309.0
567.0,458.0,902.0,892.0,8356.0
966.0,284.0,115.0,30.0,3404.0
451.0,789.0,167.0,565.0,4951.5
14.0,201.0,146.0,522.0,2144.0
310.0,287.0,398.0,406.0,4080.0
206.0,273.0,655.0,45.0,4573.5
78.0,963.0,179.0,25.0,3977.5
748.0,155.0,71.0,284.0,2742.0
741.0,1.0,821.0,670.0,6595.0
884.0,258.0,916.0,215.0,7444.5
907.0,379.0,88.0,712.0,4459.0
769.0,802.0,690.0,946.0,8813.0
922.0,600.0,872.0,99.0,8152.5
729.0,387.0,977.0,532.0,8302.0
443.0,264.0,797.0,77.0,5778.5
67.0,308.0,754.0,334.0,5329.0
418.0,230.0,840.0,30.0,5771.0
610.0,115.0,933.0,56.0,6314.0
403.0,39.0,386.0,331.0,3349.5
806.0,684.0,677.0,70.0,7154.0
821.0,360.0,153.0,997.0,4982.5
953.0,42.0,18.0,20.0,2152.0
928.0,323.0,697.0,102.0,6463.0
929.0,788.0,79.0,15.0,4639.5
4.0,924.0,61.0,436.0,3739.0
50.0,795.0,246.0,17.0,3740.5
93.0,342.0,147.0,106.0,2106.0
609.0,978.0,225.0,505.0,6034.5
188.0,512.0,248.0,724.0,4238.0
735.0,74.0,349.0,708.0,4499.0
426.0,359.0,161.0,999.0,4232.5
249.0,753.0,488.0,892.0,6535.0
819.0,327.0,406.0,538.0,5456.0
233.0,301.0,622.0,517.0,5254.5
525.0,79.0,63.0,414.0,2223.0
31.0,873.0,842.0,266.0,7290.0
112.0,376.0,239.0,795.0,3739.5
748.0,952.0,879.0,916.0,10121.0
712.0,338.0,316.0,749.0,5141.5
431.0,280.0,961.0,340.0,7017.0
78.0,456.0,872.0,407.0,6494.5
177.0,861.0,460.0,35.0,5289.5
852.0,446.0,82.0,408.0,4064.0
997.0,180.0,79.0,519.0,3707.5
478.0,890.0,829.0,860.0,9061.0
542.0,66.0,501.0,992.0,5275.0
470.0,507.0,672.0,681.0,6842.5
24.0,895.0,403.0,553.0,5577.5
467.0,904.0,640.0,814.0,8067.0
785.0,330.0,610.0,457.0,6295.5
52.0,255.0,805.0,556.0,5728.0
447.0,424.0,173.0,713.0,4100.5
911.0,723.0,740.0,101.0,7842.5
641.0,447.0,265.0,394.0,4539.0
838.0,304.0,185.0,478.0,4230.0
226.0,265.0,254.0,552.0,3345.0
928.0,965.0,999.0,378.0,10313.0
805.0,672.0,125.0,364.0,4797.0
673.0,823.0,707.0,125.0,7537.5
487.0,530.0,373.0,160.0,4669.0
385.0,524.0,13.0,24.0,2443.0
983.0,563.0,313.0,910.0,6585.0
403.0,66.0,940.0,933.0,7103.5
415.0,59.0,846.0,473.0,5946.5
521.0,233.0,962.0,169.0,6804.5
189.0,663.0,108.0,900.0,4257.0
945.0,162.0,362.0,708.0,5248.0
231.0,588.0,365.0,555.0,4883.5
961.0,759.0,57.0,150.0,4709.0
23.0,909.0,54.0,731.0,4139.5
664.0,857.0,673.0,240.0,7624.0
971.0,761.0,647.0,354.0,7991.0
138.0,702.0,498.0,210.0,5187.0
826.0,877.0,633.0,892.0,8786.0
678.0,595.0,305.0,393.0,5255.5
929.0,292.0,82.0,159.0,3382.5
561.0,630.0,306.0,5.0,4549.5
128.0,947.0,369.0,568.0,5794.0
521.0,579.0,29.0,893.0,4263.5
582.0,291.0,613.0,420.0,5732.0
689.0,571.0,955.0,337.0,8371.5
252.0,60.0,505.0,349.0,3732.5
939.0,199.0,366.0,888.0,5637.0
887.0,936.0,972.0,132.0,9640.0
56.0,931.0,638.0,826.0,7334.0
241.0,355.0,978.0,71.0,6543.5
90.0,248.0,482.0,420.0,3964.0
408.0,851.0,117.0,746.0,5073.0
957.0,514.0,257.0,790.0,5926.0
922.0,15.0,460.0,815.0,5411.5
838.0,368.0,204.0,481.0,4521.5
76.0,328.0,559.0,682.0,4954.0
979.0,227.0,303.0,194.0,4445.0
336.0,389.0,611.0,524.0,5680.0
556.0,512.0,746.0,223.0,6712.5
629.0,315.0,507.0,59.0,4826.5
396.0,200.0,986.0,728.0,7414.0
347.0,843.0,239.0,190.0,4703.0
41.0,369.0,524.0,362.0,4352.0
150.0,150.0,649.0,466.0,4694.0
986.0,114.0,319.0,836.0,5163.0
233.0,748.0,634.0,295.0,6322.5
638.0,541.0,525.0,344.0,6040.0
105.0,918.0,373.0,429.0,5472.5
162.0,661.0,15.0,447.0,3052.5
291.0,694.0,266.0,7.0,4004.5
141.0,851.0,629.0,970.0,7435.0
72.0,448.0,632.0,377.0,5213.5
681.0,873.0,773.0,157.0,8081.5
354.0,266.0,986.0,171.0,6692.5
196.0,267.0,471.0,882.0,4871.0
849.0,654.0,955.0,391.0,9021.5
929.0,119.0,775.0,416.0,6714.0
970.0,96.0,383.0,5.0,4150.5
264.0,74.0,376.0,289.0,3063.5
465.0,107.0,658.0,862.0,5834.0
459.0,612.0,439.0,847.0,6219.5
420.0,932.0,523.0,132.0,6449.0
586.0,916.0,452.0,784.0,7356.0
324.0,872.0,291.0,764.0,5865.0
699.0,579.0,995.0,586.0,8989.0
76.0,755.0,802.0,735.0,7529.5
315.0,420.0,836.0,52.0,6148.0
785.0,479.0,164.0,91.0,3963.5
463.0,273.0,900.0,830.0,7490.0
665.0,886.0,837.0,524.0,8959.0
640.0,423.0,482.0,548.0,5781.0
701.0,683.0,828.0,477.0,8306.5
835.0,410.0,147.0,20.0,3665.0
209.0,387.0,218.0,786.0,3848.0
507.0,776.0,240.0,169.0,4795.5
365.0,391.0,25.0,351.0,2554.5
75.0,442.0,447.0,124.0,3897.0
239.0,917.0,195.0,411.0,4820.5
954.0,647.0,328.0,89.0,5622.5
739.0,352.0,503.0,124.0,5235.0
449.0,999.0,432.0,540.0,6865.0
647.0,518.0,309.0,968.0,5845.0
14.0,787.0,455.0,707.0,5724.5
313.0,847.0,206.0,785.0,5374.5
61.0,758.0,223.0,734.0,4612.0
564.0,724.0,318.0,697.0,5935.5
128.0,19.0,58.0,399.0,1201.5
876.0,502.0,471.0,182.0,5886.0
271.0,648.0,743.0,171.0,6457.5
476.0,869.0,171.0,199.0,4712.5
879.0,288.0,364.0,981.0,5913.5
927.0,992.0,879.0,202.0,9528.0
412.0,721.0,30.0,264.0,3533.0
735.0,161.0,740.0,160.0,5893.0
984.0,132.0,792.0,257.0,6709.5
71.0,801.0,258.0,34.0,3886.0
447.0,586.0,570.0,517.0,6277.5
921.0,142.0,386.0,760.0,5338.0
365.0,770.0,40.0,445.0,3907.5
724.0,335.0,892.0,369.0,7466.5
425.0,208.0,489.0,891.0,5255.5
890.0,510.0,275.0,632.0,5633.0
804.0,898.0,867.0,847.0,9907.5
795.0,538.0,922.0,944.0,9230.0
619.0,867.0,789.0,323.0,8268.5
212.0,374.0,374.0,589.0,4299.5
380.0,26.0,750.0,881.0,5909.5
452.0,801.0,559.0,263.0,6496.5
781.0,697.0,513.0,389.0,6801.5
0.0,181.0,250.0,73.0,1902.5
442.0,879.0,136.0,333.0,4700.5
976.0,730.0,863.0,167.0,8707.5
787.0,137.0,295.0,819.0,4688.5
9.0,324.0,414.0,738.0,4167.0
350.0,842.0,544.0,692.0,6984.0
74.0,991.0,146.0,83.0,3975.5
849.0,695.0,697.0,779.0,8436.5
690.0,950.0,28.0,612.0,5288.0
256.0,936.0,102.0,990.0,5315.0
994.0,888.0,245.0,325.0,6364.5
930.0,723.0,56.0,904.0,5665.0
39.0,430.0,253.0,378.0,3200.0
891.0,707.0,135.0,210.0,4893.0
112.0,517.0,800.0,20.0,5805.0
944.0,764.0,362.0,678.0,7007.0
127.0,398.0,38.0,380.0,2208.0
47.0,496.0,342.0,121.0,3473.5
557.0,270.0,689.0,20.0,5399.0
54.0,99.0,21.0,869.0,1813.5
87.0,775.0,661.0,931.0,7200.5
433.0,473.0,536.0,618.0,5892.0
444.0,389.0,127.0,363.0,3234.5
868.0,452.0,5.0,57.0,3202.5
865.0,90.0,668.0,220.0,5670.0
602.0,249.0,679.0,350.0,5871.0
6.0,872.0,59.0,877.0,4238.5
968.0,403.0,487.0,104.0,5736.0
863.0,225.0,635.0,968.0,7028.0
503.0,201.0,171.0,104.0,2620.0
219.0,244.0,244.0,648.0,3362.0
236.0,643.0,165.0,292.0,3664.0
106.0,349.0,514.0,578.0,4696.0
587.0,617.0,305.0,523.0,5334.5
727.0,761.0,612.0,342.0,7310.0
25.0,912.0,300.0,441.0,4947.5
907.0,740.0,432.0,622.0,7127.0
341.0,399.0,223.0,375.0,3556.5
455.0,290.0,500.0,451.0,4956.5
458.0,850.0,859.0,762.0,8904.0
675.0,139.0,863.0,448.0,6754.0
297.0,454.0,279.0,197.0,3646.5
242.0,61.0,995.0,372.0,6200.0
975.0,382.0,453.0,117.0,5536.5
683.0,367.0,114.0,678.0,4054.0
325.0,726.0,347.0,773.0,5722.5
59.0,258.0,482.0,58.0,3389.0
22.0,327.0,187.0,841.0,3221.5
377.0,641.0,677.0,791.0,7248.5
482.0,364.0,873.0,64.0,6517.0
208.0,376.0,983.0,397.0,7054.5
12.0,331.0,584.0,789.0,5120.5
545.0,737.0,791.0,300.0,7706.0
95.0,223.0,236.0,963.0,3483.5
548.0,571.0,699.0,398.0,6901.0
145.0,223.0,398.0,364.0,3495.0
158.0,93.0,320.0,398.0,2792.0
13.0,134.0,707.0,830.0,5208.0
949.0,37.0,605.0,152.0,5262.0
413.0,335.0,36.0,751.0,3137.5
702.0,721.0,417.0,533.0,6451.5
294.0,208.0,445.0,510.0,4202.0
410.0,986.0,767.0,686.0,8642.0
495.0,798.0,921.0,649.0,8962.5
902.0,720.0,561.0,28.0,6811.0
286.0,465.0,227.0,721.0,4183.5
97.0,727.0,125.0,382.0,3573.0
78.0,562.0,193.0,211.0,3123.5
588.0,42.0,473.0,329.0,4160.5
546.0,514.0,148.0,642.0,4337.0
743.0,380.0,996.0,234.0,7957.0
258.0,430.0,325.0,133.0,3630.5
532.0,745.0,112.0,938.0,5266.0
786.0,526.0,428.0,110.0,5455.0
719.0,680.0,942.0,550.0,9013.0
716.0,429.0,591.0,423.0,6308.5
950.0,953.0,76.0,997.0,6634.5
498.0,72.0,268.0,138.0,2759.0
746.0,691.0,499.0,182.0,6333.0
984.0,721.0,34.0,12.0,4319.0
536.0,791.0,241.0,889.0,5983.5
686.0,593.0,999.0,252.0,8524.0
532.0,555.0,629.0,424.0,6510.0
617.0,861.0,482.0,380.0,6797.0
544.0,158.0,589.0,231.0,4853.5
905.0,15.0,35.0,573.0,2889.5
103.0,614.0,142.0,971.0,4214.5
502.0,409.0,937.0,174.0,7177.0
849.0,960.0,900.0,484.0,9804.0
769.0,656.0,7.0,841.0,4802.5
837.0,781.0,236.0,258.0,5584.0
130.0,379.0,35.0,414.0,2193.0
459.0,822.0,178.0,492.0,5012.0
872.0,334.0,383.0,551.0,5487.5
105.0,372.0,134.0,485.0,2723.5
78.0,909.0,700.0,434.0,7034.0
276.0,95.0,657.0,714.0,5193.0
533.0,306.0,690.0,375.0,5996.5
509.0,345.0,763.0,476.0,6582.0
467.0,573.0,56.0,842.0,4196.0
642.0,923.0,752.0,820.0,9043.0
70.0,846.0,407.0,728.0,5805.0
741.0,911.0,187.0,833.0,6399.5
234.0,526.0,634.0,678.0,6233.0
605.0,519.0,789.0,408.0,7324.0
601.0,116.0,12.0,330.0,2105.0
404.0,44.0,102.0,474.0,2161.0
277.0,612.0,291.0,777.0,5010.5
863.0,387.0,215.0,4.0,3968.0
310.0,624.0,228.0,558.0,4469.0
425.0,490.0,881.0,716.0,7799.0
999.0,317.0,713.0,345.0,7031.5
254.0,982.0,186.0,144.0,4600.0
981.0,441.0,387.0,766.0,6369.0
610.0,273.0,637.0,780.0,6394.0
401.0,930.0,82.0,853.0,5281.5
76.0,741.0,501.0,833.0,6129.5
145.0,653.0,466.0,384.0,5155.0
22.0,783.0,961.0,665.0,8195.5
106.0,3.0,286.0,412.0,2269.0
458.0,678.0,683.0,48.0,6437.0
597.0,208.0,936.0,59.0,6586.5
476.0,119.0,807.0,370.0,5899.0
424.0,517.0,703.0,277.0,6329.5
78.0,692.0,713.0,541.0,6608.5
222.0,497.0,375.0,228.0,4152.0
43.0,525.0,442.0,694.0,4912.0
260.0,908.0,655.0,515.0,7291.5
698.0,158.0,474.0,955.0,5672.5
156.0,789.0,926.0,397.0,7904.5
399.0,872.0,872.0,91.0,7910.5
471.0,645.0,93.0,121.0,3523.5
836.0,641.0,546.0,814.0,7546.0
324.0,313.0,767.0,456.0,6106.0
177.0,942.0,306.0,273.0,5119.5
102.0,772.0,688.0,216.0,6284.0
71.0,643.0,228.0,260.0,3601.0
256.0,995.0,331.0,461.0,5843.5
250.0,641.0,497.0,958.0,6345.0
241.0,332.0,851.0,745.0,6850.5
935.0,302.0,995.0,29.0,7794.5
869.0,916.0,275.0,852.0,7139.0
806.0,975.0,819.0,535.0,9434.5
987.0,682.0,778.0,388.0,8492.0
662.0,919.0,411.0,79.0,6254.5
528.0,586.0,552.0,818.0,6801.0
610.0,993.0,481.0,384.0,7180.0
860.0,809.0,580.0,357.0,7582.5
55.0,471.0,262.0,864.0,4129.0
640.0,709.0,167.0,295.0,4684.5
174.0,327.0,368.0,93.0,3308.5
612.0,404.0,52.0,760.0,3836.0
331.0,923.0,773.0,429.0,7939.5
223.0,860.0,908.0,17.0,7591.5
567.0,449.0,952.0,545.0,8058.5
645.0,503.0,833.0,133.0,7163.5
482.0,894.0,546.0,345.0,6893.5
309.0,509.0,269.0,399.0,4088.5
435.0,748.0,143.0,559.0,4667.5
362.0,280.0,998.0,343.0,7068.5
597.0,814.0,881.0,372.0,8599.0
968.0,548.0,529.0,271.0,6631.5
169.0,531.0,628.0,307.0,5531.5
306.0,467.0,298.0,481.0,4224.5
614.0,632.0,193.0,90.0,4224.0
632.0,995.0,194.0,540.0,6029.0
342.0,716.0,698.0,843.0,7586.5
997.0,704.0,629.0,219.0,7579.5
623.0,38.0,362.0,729.0,4263.5
621.0,61.0,657.0,567.0,5560.5
691.0,593.0,677.0,975.0,8008.5
796.0,340.0,224.0,200.0,4032.0
291.0,123.0,371.0,920.0,4186.0
671.0,547.0,890.0,229.0,7776.5
333.0,891.0,83.0,1.0,3755.5
517.0,712.0,332.0,716.0,5904.0
3.0,104.0,168.0,868.0,2460.0
923.0,468.0,32.0,926.0,4799.0
55.0,12.0,349.0,789.0,3074.5
578.0,381.0,192.0,323.0,3743.5
365.0,962.0,738.0,395.0,7898.5
647.0,442.0,706.0,379.0,6718.5
105.0,355.0,679.0,19.0,4698.5
597.0,736.0,89.0,865.0,5144.5
402.0,670.0,444.0,1000.0,6534.0
277.0,104.0,141.0,613.0,2490.5
70.0,114.0,960.0,920.0,6662.0
963.0,536.0,806.0,335.0,8066.5
548.0,902.0,666.0,252.0,7510.0
367.0,454.0,888.0,296.0,6980.0
190.0,627.0,921.0,830.0,8111.0
279.0,186.0,766.0,151.0,5172.5
276.0,618.0,937.0,295.0,7533.5
31.0,173.0,87.0,905.0,2373.5
442.0,562.0,26.0,339.0,3208.5
216.0,67.0,781.0,708.0,5600.0
400.0,255.0,879.0,163.0,6204.5
984.0,381.0,318.0,818.0,5928.0
667.0,535.0,422.0,776.0,6213.0
869.0,283.0,557.0,445.0,6039.5
693.0,793.0,265.0,362.0,5633.0
394.0,828.0,122.0,226.0,4221.0
754.0,462.0,208.0,631.0,4880.5
715.0,940.0,433.0,253.0,6794.5
501.0,285.0,971.0,601.0,7613.5
271.0,129.0,593.0,916.0,5268.0
871.0,705.0,190.0,244.0,5173.0
205.0,302.0,751.0,726.0,6160.0
481.0,189.0,488.0,939.0,5377.5
573.0,416.0,645.0,675.0,6631.5
573.0,964.0,819.0,209.0,8446.5
602.0,487.0,138.0,563.0,4199.5
652.0,471.0,672.0,621.0,7008.5
649.0,826.0,383.0,835.0,6943.5
981.0,933.0,424.0,342.0,7394.0
956.0,379.0,448.0,307.0,5749.5
340.0,115.0,85.0,234.0,1801.0
45.0,47.0,812.0,423.0,4925.5
841.0,666.0,450.0,531.0,6726.5
820.0,417.0,715.0,115.0,6638.5
129.0,808.0,959.0,742.0,8590.0
364.0,706.0,798.0,669.0,7839.5
214.0,526.0,291.0,869.0,4764.5
338.0,435.0,430.0,11.0,4147.5
611.0,779.0,904.0,278.0,8496.0
327.0,459.0,761.0,402.0,6439.0
935.0,815.0,745.0,382.0,8613.0
433.0,629.0,562.0,632.0,6511.0
697.0,927.0,775.0,618.0,8977.0
405.0,992.0,940.0,19.0,8514.5
818.0,977.0,792.0,549.0,9350.5
847.0,125.0,178.0,420.0,3589.0
415.0,175.0,488.0,458.0,4482.0
542.0,608.0,636.0,380.0,6658.0
290.0,306.0,117.0,329.0,2576.5
168.0,538.0,794.0,163.0,6164.5
851.0,291.0,234.0,272.0,4153.0
992.0,724.0,436.0,302.0,6789.0
817.0,711.0,859.0,956.0,9496.0
859.0,949.0,648.0,330.0,8300.0
390.0,384.0,37.0,178.0,2384.0
829.0,299.0,501.0,411.0,5676.5
215.0,419.0,944.0,267.0,6807.5
561.0,0.0,218.0,73.0,2321.5
523.0,192.0,86.0,121.0,2233.5
596.0,544.0,599.0,694.0,6860.0
75.0,494.0,833.0,651.0,6773.5
584.0,520.0,279.0,586.0,5002.0
174.0,865.0,784.0,164.0,7109.0
139.0,504.0,56.0,297.0,2515.5
543.0,588.0,731.0,250.0,6880.0
506.0,759.0,604.0,727.0,7399.5
97.0,798.0,285.0,277.0,4428.5
943.0,820.0,464.0,932.0,8064.0
21.0,757.0,38.0,146.0,2722.0
420.0,762.0,973.0,187.0,8271.5
431.0,51.0,609.0,620.0,4990.0
885.0,817.0,527.0,405.0,7463.5
820.0,546.0,799.0,346.0,7792.0
816.0,390.0,422.0,285.0,5339.5
493.0,291.0,343.0,191.0,3860.5
65.0,883.0,32.0,1000.0,4439.0
396.0,737.0,754.0,408.0,7385.0
129.0,860.0,23.0,463.0,3647.5
964.0,924.0,920.0,943.0,10714.5
79.0,969.0,213.0,419.0,4758.5
790.0,979.0,645.0,524.0,8528.0
461.0,938.0,306.0,323.0,5750.5
681.0,543.0,37.0,869.0,4479.5
747.0,995.0,840.0,251.0,9055.5
773.0,937.0,746.0,814.0,9308.0
539.0,639.0,656.0,967.0,7725.5
155.0,126.0,563.0,194.0,3794.0
976.0,271.0,525.0,838.0,6647.0
963.0,476.0,791.0,12.0,7327.0
764.0,562.0,548.0,625.0,6891.5
10.0,354.0,825.0,461.0,5898.5
86.0,457.0,533.0,690.0,5243.0
862.0,846.0,476.0,787.0,7822.5
267.0,958.0,424.0,72.0,5636.0
754.0,773.0,343.0,745.0,6659.5
818.0,953.0,541.0,880.0,8520.0
251.0,171.0,19.0,562.0,1953.0
588.0,930.0,487.0,672.0,7409.0
404.0,268.0,63.0,871.0,3233.5
790.0,721.0,858.0,924.0,9419.0
324.0,736.0,787.0,604.0,7697.0
157.0,318.0,532.0,267.0,4328.5
795.0,562.0,966.0,894.0,9447.0
373.0,32.0,593.0,219.0,4135.5
348.0,24.0,451.0,169.0,3276.5
803.0,233.0,340.0,22.0,4038.0
439.0,15.0,802.0,423.0,5567.5
374.0,576.0,834.0,533.0,7445.5
479.0,285.0,956.0,366.0,7142.0
896.0,243.0,361.0,342.0,4839.0
232.0,403.0,162.0,411.0,3099.5
387.0,730.0,707.0,513.0,7268.5
502.0,392.0,547.0,500.0,5665.0
125.0,922.0,520.0,52.0,5694.0
181.0,301.0,795.0,525.0,6027.5
562.0,828.0,789.0,878.0,8870.0
802.0,192.0,941.0,677.0,7900.5
676.0,199.0,588.0,556.0,5723.0
276.0,925.0,397.0,827.0,6552.5
363.0,925.0,483.0,388.0,6498.0
116.0,543.0,445.0,886.0,5415.0
466.0,416.0,811.0,24.0,6271.0
305.0,124.0,454.0,204.0,3558.0
99.0,621.0,984.0,950.0,8406.0
145.0,225.0,998.0,976.0,7419.0
44.0,712.0,980.0,524.0,7910.0
228.0,408.0,605.0,406.0,5314.0
226.0,630.0,850.0,968.0,8044.0
918.0,214.0,830.0,162.0,6871.0
35.0,814.0,352.0,639.0,5230.5
98.0,470.0,484.0,146.0,4245.0
779.0,60.0,915.0,335.0,6815.5
716.0,139.0,402.0,756.0,4993.0
186.0,97.0,302.0,183.0,2447.5
209.0,923.0,890.0,934.0,9038.0
901.0,490.0,130.0,376.0,4486.0
937.0,521.0,781.0,80.0,7462.0
288.0,278.0,212.0,172.0,2728.0
424.0,143.0,237.0,410.0,3077.0
771.0,889.0,63.0,45.0,4591.5
968.0,795.0,203.0,370.0,5891.0
872.0,450.0,921.0,182.0,7972.0
586.0,824.0,888.0,403.0,8688.5
508.0,406.0,920.0,196.0,7128.0
602.0,603.0,344.0,836.0,5987.0
215.0,901.0,274.0,74.0,4614.0
179.0,874.0,504.0,121.0,5681.5
35.0,908.0,760.0,370.0,7149.0
520.0,488.0,67.0,400.0,3439.0
207.0,535.0,263.0,621.0,4265.5
917.0,104.0,81.0,801.0,3752.5
831.0,93.0,84.0,867.0,3661.5
825.0,49.0,55.0,262.0,2465.0
350.0,91.0,90.0,511.0,2189.5
