A,B,C,D,target
139.0,534.0,389.0,214.0,4146.0
63.0,73.0,710.0,65.0,3992.5
643.0,645.0,436.0,629.0,6344.5
61.0,748.0,278.0,402.0,4359.0
972.0,55.0,869.0,460.0,7144.0
545.0,181.0,288.0,630.0,4018.0
525.0,45.0,753.0,553.0,5779.5
667.0,946.0,305.0,130.0,5892.0
708.0,24.0,693.0,683.0,5977.5
136.0,967.0,975.0,430.0,8693.0
431.0,457.0,509.0,60.0,4868.0
114.0,878.0,198.0,368.0,4404.0
683.0,360.0,217.0,974.0,4992.0
716.0,828.0,915.0,587.0,9371.5
632.0,505.0,559.0,886.0,6903.0
127.0,17.0,868.0,967.0,6095.5
809.0,515.0,325.0,988.0,6270.0
420.0,890.0,470.0,48.0,5932.0
927.0,165.0,77.0,237.0,3089.5
768.0,455.0,48.0,79.0,3259.5
921.0,182.0,4.0,723.0,3492.5
726.0,743.0,930.0,371.0,8887.5
924.0,726.0,674.0,790.0,8581.0
548.0,531.0,232.0,988.0,5331.0
831.0,981.0,162.0,132.0,5613.0
380.0,102.0,499.0,731.0,4657.5
918.0,577.0,782.0,76.0,7591.0
195.0,179.0,283.0,186.0,2621.0
796.0,130.0,167.0,111.0,2983.5
265.0,235.0,787.0,557.0,6005.5
749.0,620.0,358.0,802.0,6351.0
668.0,629.0,711.0,32.0,6826.0
797.0,246.0,61.0,224.0,2973.0
656.0,303.0,976.0,22.0,7134.0
690.0,651.0,610.0,376.0,6947.0
7.0,116.0,172.0,80.0,1342.0
10.0,797.0,922.0,581.0,7892.5
160.0,595.0,129.0,138.0,2957.0
850.0,46.0,335.0,252.0,3891.0
518.0,428.0,576.0,829.0,6443.5
178.0,662.0,511.0,866.0,6196.0
610.0,311.0,66.0,507.0,3243.5
543.0,592.0,959.0,997.0,9152.5
756.0,963.0,390.0,739.0,7459.5
450.0,1000.0,266.0,364.0,5776.0
25.0,374.0,696.0,236.0,5006.0
650.0,184.0,470.0,642.0,5165.0
56.0,867.0,982.0,458.0,8310.0
227.0,553.0,132.0,60.0,2863.0
32.0,413.0,933.0,562.0,6811.0
924.0,781.0,93.0,449.0,5329.5
416.0,379.0,491.0,846.0,5693.0
344.0,283.0,695.0,397.0,5607.5
860.0,873.0,948.0,743.0,10193.5
774.0,841.0,576.0,811.0,8167.5
174.0,862.0,309.0,178.0,4746.0
258.0,318.0,142.0,27.0,2220.5
174.0,569.0,138.0,527.0,3535.5
859.0,867.0,490.0,612.0,7687.0
585.0,636.0,617.0,618.0,7090.0
969.0,817.0,604.0,729.0,8502.5
897.0,811.0,991.0,671.0,10188.5
296.0,873.0,823.0,931.0,8722.5
440.0,717.0,525.0,159.0,5894.5
272.0,273.0,873.0,47.0,5798.5
314.0,445.0,837.0,455.0,6830.5
535.0,59.0,520.0,536.0,4651.0
885.0,367.0,808.0,857.0,8196.5
80.0,994.0,822.0,693.0,8291.5
509.0,686.0,625.0,660.0,7191.0
525.0,165.0,548.0,905.0,5642.5
299.0,609.0,560.0,387.0,5805.5
790.0,979.0,15.0,457.0,5277.5
788.0,114.0,855.0,345.0,6710.5
814.0,998.0,370.0,982.0,7945.0
664.0,696.0,395.0,218.0,5718.0
498.0,111.0,504.0,719.0,4927.5
59.0,470.0,457.0,78.0,3930.0
166.0,498.0,354.0,142.0,3809.0
770.0,450.0,58.0,471.0,3886.5
953.0,700.0,717.0,940.0,9001.0
929.0,657.0,303.0,377.0,5909.5
814.0,650.0,697.0,208.0,7375.0
935.0,540.0,973.0,933.0,9754.5
678.0,660.0,885.0,490.0,8496.0
866.0,800.0,456.0,20.0,6442.0
24.0,817.0,131.0,870.0,4459.0
606.0,102.0,954.0,937.0,7693.5
517.0,969.0,238.0,33.0,5180.5
324.0,920.0,70.0,812.0,4976.0
114.0,312.0,242.0,213.0,2693.5
593.0,339.0,269.0,26.0,3587.0
535.0,897.0,170.0,969.0,6064.5
470.0,873.0,788.0,555.0,8331.5
837.0,389.0,483.0,680.0,6276.0
84.0,489.0,788.0,958.0,7012.0
145.0,363.0,885.0,205.0,6111.5
170.0,665.0,360.0,725.0,5222.5
735.0,841.0,911.0,281.0,8969.5
63.0,92.0,348.0,541.0,2953.5
329.0,868.0,671.0,320.0,7097.0
686.0,604.0,975.0,148.0,8281.0
998.0,481.0,367.0,490.0,6009.0
215.0,201.0,4.0,207.0,1363.5
771.0,666.0,487.0,517.0,6750.5
616.0,721.0,539.0,249.0,6463.5
103.0,366.0,500.0,699.0,4852.5
285.0,907.0,327.0,349.0,5449.5
969.0,52.0,245.0,4.0,3325.0
760.0,376.0,639.0,238.0,6200.0
829.0,560.0,182.0,613.0,5167.5
821.0,968.0,764.0,163.0,8610.5
762.0,459.0,118.0,413.0,4110.5
447.0,72.0,88.0,829.0,2793.5
856.0,925.0,904.0,630.0,9952.0
177.0,573.0,161.0,255.0,3260.5
745.0,869.0,231.0,471.0,5958.5
926.0,261.0,177.0,222.0,3853.0
309.0,947.0,753.0,897.0,8569.5
52.0,952.0,300.0,624.0,5396.0
352.0,251.0,409.0,795.0,4694.5
980.0,988.0,551.0,566.0,8528.0
420.0,938.0,538.0,684.0,7370.0
499.0,842.0,224.0,200.0,4944.0
302.0,818.0,470.0,935.0,6810.5
235.0,29.0,542.0,540.0,4077.0
475.0,611.0,428.0,357.0,5458.5
638.0,79.0,49.0,789.0,2941.5
19.0,920.0,306.0,936.0,5732.0
110.0,599.0,960.0,674.0,7828.0
212.0,197.0,843.0,809.0,6443.5
514.0,559.0,378.0,437.0,5250.5
134.0,890.0,310.0,617.0,5413.5
190.0,286.0,320.0,13.0,2857.5
797.0,522.0,781.0,378.0,7632.0
624.0,421.0,920.0,905.0,8468.5
394.0,339.0,787.0,705.0,6797.5
691.0,600.0,846.0,90.0,7547.0
377.0,521.0,856.0,905.0,7954.5
941.0,153.0,466.0,960.0,6111.0
801.0,886.0,692.0,908.0,9082.0
89.0,767.0,78.0,521.0,3650.5
394.0,964.0,580.0,292.0,7018.0
916.0,109.0,131.0,100.0,2964.0
478.0,600.0,517.0,784.0,6517.0
700.0,633.0,911.0,313.0,8323.5
636.0,83.0,221.0,339.0,3134.5
768.0,144.0,485.0,491.0,5129.5
626.0,594.0,930.0,61.0,7775.5
101.0,907.0,625.0,366.0,6597.0
589.0,451.0,985.0,133.0,7655.5
548.0,158.0,692.0,913.0,6399.5
53.0,311.0,386.0,710.0,4034.0
317.0,571.0,355.0,274.0,4533.0
789.0,58.0,543.0,809.0,5680.5
251.0,682.0,495.0,928.0,6415.0
111.0,684.0,723.0,323.0,6373.5
565.0,756.0,173.0,292.0,4701.0
38.0,604.0,655.0,945.0,6580.5
896.0,570.0,481.0,570.0,6762.0
846.0,501.0,854.0,56.0,7549.0
869.0,797.0,440.0,700.0,7379.0
144.0,116.0,87.0,968.0,2523.0
734.0,925.0,367.0,536.0,6882.0
890.0,467.0,803.0,769.0,8349.5
47.0,822.0,8.0,276.0,3014.0
647.0,752.0,629.0,225.0,7032.5
830.0,958.0,339.0,388.0,6811.0
236.0,591.0,407.0,598.0,5177.0
372.0,177.0,648.0,687.0,5545.5
191.0,321.0,587.0,289.0,4713.5
199.0,7.0,940.0,329.0,5612.5
911.0,164.0,434.0,625.0,5421.5
327.0,685.0,14.0,154.0,3010.0
91.0,448.0,779.0,487.0,6151.5
149.0,42.0,78.0,534.0,1615.0
8.0,529.0,58.0,651.0,2869.5
802.0,676.0,232.0,860.0,6082.0
725.0,148.0,522.0,144.0,4720.0
175.0,661.0,76.0,15.0,2735.5
477.0,964.0,177.0,28.0,4773.0
157.0,118.0,655.0,479.0,4661.5
877.0,333.0,980.0,986.0,9132.0
746.0,156.0,290.0,170.0,3665.0
397.0,734.0,371.0,65.0,4948.5
389.0,290.0,582.0,500.0,5308.0
51.0,128.0,701.0,725.0,5078.5
5.0,900.0,740.0,103.0,6564.5
316.0,241.0,528.0,321.0,4476.5
265.0,767.0,185.0,127.0,3946.5
404.0,843.0,968.0,113.0,8346.5
413.0,698.0,121.0,243.0,3889.5
842.0,391.0,257.0,757.0,5277.5
837.0,820.0,197.0,87.0,5249.5
547.0,869.0,418.0,497.0,6536.5
90.0,691.0,90.0,781.0,3874.5
862.0,779.0,700.0,86.0,7690.0
385.0,362.0,265.0,377.0,3746.5
822.0,5.0,784.0,365.0,6126.5
293.0,171.0,825.0,708.0,6286.0
221.0,11.0,21.0,497.0,1325.5
111.0,349.0,335.0,991.0,4430.5
711.0,69.0,566.0,854.0,5740.0
1000.0,937.0,402.0,118.0,6998.0
906.0,45.0,420.0,772.0,5205.0
81.0,578.0,33.0,606.0,2970.0
599.0,98.0,705.0,569.0,5870.5
142.0,635.0,0.0,109.0,2352.5
343.0,297.0,379.0,539.0,4280.5
424.0,850.0,856.0,278.0,8095.0
827.0,333.0,689.0,252.0,6476.0
618.0,247.0,237.0,12.0,3180.0
154.0,928.0,720.0,218.0,7019.0
958.0,353.0,567.0,570.0,6665.0
122.0,544.0,201.0,326.0,3370.0
747.0,448.0,40.0,471.0,3744.5
686.0,900.0,330.0,287.0,6152.5
607.0,15.0,779.0,425.0,5791.5
334.0,936.0,390.0,445.0,6093.5
396.0,100.0,551.0,198.0,4144.0
476.0,993.0,237.0,102.0,5269.0
764.0,765.0,820.0,191.0,8209.5
343.0,657.0,616.0,768.0,6889.0
488.0,532.0,925.0,591.0,8083.5
126.0,309.0,413.0,140.0,3454.0
515.0,722.0,370.0,891.0,6382.5
223.0,540.0,563.0,628.0,5823.0
74.0,143.0,50.0,39.0,885.5
373.0,105.0,575.0,791.0,5122.5
526.0,38.0,95.0,820.0,2871.0
294.0,1.0,850.0,37.0,4896.5
48.0,74.0,984.0,999.0,6736.5
520.0,352.0,130.0,500.0,3496.0
356.0,537.0,500.0,207.0,5133.5
28.0,721.0,168.0,754.0,4190.0
163.0,86.0,483.0,735.0,4101.5
680.0,893.0,256.0,844.0,6585.0
891.0,512.0,514.0,891.0,7224.5
899.0,201.0,120.0,365.0,3548.5
501.0,803.0,598.0,939.0,7809.5
62.0,646.0,52.0,163.0,2566.5
473.0,199.0,559.0,839.0,5596.5
32.0,27.0,222.0,436.0,1909.0
868.0,502.0,874.0,122.0,7795.0
845.0,138.0,636.0,943.0,6698.5
897.0,889.0,738.0,39.0,8209.5
847.0,730.0,149.0,328.0,5121.0
961.0,116.0,655.0,315.0,6017.5
823.0,496.0,844.0,344.0,7870.0
981.0,330.0,179.0,146.0,4066.0
345.0,259.0,149.0,354.0,2743.0
450.0,974.0,720.0,656.0,8406.0
63.0,306.0,494.0,821.0,4745.5
678.0,741.0,55.0,223.0,4188.5
72.0,878.0,149.0,764.0,4669.0
177.0,377.0,911.0,665.0,7037.5
474.0,311.0,336.0,205.0,3868.5
175.0,255.0,987.0,275.0,6462.5
313.0,498.0,468.0,144.0,4676.0
405.0,649.0,265.0,669.0,5085.5
751.0,234.0,424.0,211.0,4640.5
184.0,370.0,222.0,821.0,3819.5
521.0,654.0,284.0,89.0,4557.5
96.0,772.0,978.0,120.0,7578.0
384.0,624.0,142.0,723.0,4434.5
372.0,679.0,922.0,511.0,8157.5
174.0,945.0,65.0,729.0,4601.5
143.0,452.0,165.0,331.0,2963.5
190.0,181.0,267.0,38.0,2315.0
991.0,226.0,291.0,900.0,5465.0
122.0,695.0,135.0,753.0,4133.5
708.0,837.0,228.0,776.0,6231.0
899.0,274.0,31.0,647.0,3745.5
715.0,741.0,144.0,337.0,4878.5
501.0,344.0,668.0,478.0,6091.0
877.0,483.0,444.0,487.0,6153.5
481.0,304.0,972.0,448.0,7406.0
600.0,192.0,858.0,529.0,6859.5
11.0,532.0,938.0,452.0,6986.0
243.0,479.0,636.0,205.0,5410.5
683.0,463.0,415.0,714.0,5901.0
840.0,987.0,533.0,290.0,7741.0
928.0,532.0,547.0,218.0,6514.0
583.0,693.0,396.0,939.0,6633.5
562.0,680.0,873.0,865.0,8826.5
842.0,342.0,16.0,744.0,3906.0
721.0,946.0,561.0,658.0,8072.0
230.0,73.0,377.0,213.0,2883.5
746.0,40.0,78.0,56.0,2086.0
790.0,959.0,923.0,846.0,10341.0
26.0,480.0,488.0,938.0,5339.0
889.0,790.0,567.0,168.0,7235.0
710.0,792.0,8.0,740.0,4946.0
451.0,653.0,399.0,632.0,5804.0
459.0,889.0,74.0,865.0,5252.5
38.0,859.0,9.0,95.0,2840.5
174.0,104.0,303.0,499.0,2923.5
726.0,471.0,216.0,643.0,4909.5
725.0,718.0,664.0,627.0,7864.5
52.0,296.0,968.0,83.0,5956.5
269.0,184.0,25.0,187.0,1495.5
537.0,834.0,217.0,482.0,5384.0
226.0,759.0,396.0,605.0,5616.5
684.0,676.0,420.0,721.0,6577.5
8.0,134.0,475.0,126.0,2982.0
819.0,287.0,309.0,375.0,4606.5
205.0,35.0,953.0,797.0,6475.5
182.0,981.0,206.0,740.0,5447.0
474.0,66.0,520.0,588.0,4628.0
679.0,499.0,977.0,713.0,8809.5
202.0,917.0,2.0,109.0,3328.5
999.0,637.0,362.0,242.0,6082.0
627.0,308.0,654.0,65.0,5545.5
965.0,692.0,997.0,332.0,9489.0
389.0,251.0,419.0,689.0,4659.5
172.0,153.0,153.0,627.0,2508.5
105.0,117.0,252.0,26.0,1860.0
685.0,996.0,228.0,642.0,6461.0
707.0,966.0,481.0,123.0,6901.5
640.0,747.0,691.0,970.0,8431.0
706.0,555.0,903.0,652.0,8570.0
217.0,527.0,294.0,517.0,4260.5
890.0,337.0,455.0,923.0,6450.5
489.0,160.0,875.0,858.0,7120.0
777.0,125.0,789.0,219.0,6202.5
842.0,909.0,790.0,987.0,9841.5
578.0,332.0,436.0,510.0,5097.0
503.0,888.0,601.0,751.0,7801.5
494.0,814.0,326.0,795.0,6252.5
994.0,788.0,247.0,375.0,6149.5
209.0,770.0,428.0,70.0,4973.0
684.0,657.0,122.0,769.0,5102.5
639.0,13.0,294.0,477.0,3502.5
922.0,56.0,214.0,131.0,3278.5
489.0,34.0,396.0,813.0,4279.5
769.0,541.0,586.0,998.0,7588.0
436.0,229.0,639.0,752.0,5882.0
926.0,206.0,381.0,607.0,5285.5
755.0,281.0,29.0,950.0,3923.0
781.0,274.0,17.0,653.0,3448.5
506.0,844.0,263.0,546.0,5678.0
600.0,455.0,193.0,557.0,4365.5
60.0,965.0,921.0,288.0,8052.0
783.0,554.0,608.0,955.0,7700.5
281.0,759.0,379.0,642.0,5697.0
570.0,956.0,787.0,998.0,9440.0
94.0,651.0,377.0,861.0,5317.5
965.0,354.0,463.0,626.0,6246.0
982.0,399.0,483.0,769.0,6729.5
199.0,334.0,357.0,824.0,4421.0
108.0,602.0,393.0,205.0,4294.5
799.0,962.0,249.0,801.0,6930.5
105.0,567.0,850.0,767.0,7311.5
58.0,631.0,815.0,266.0,6483.0
11.0,851.0,725.0,238.0,6557.0
154.0,469.0,435.0,901.0,5241.5
45.0,590.0,766.0,713.0,6759.5
77.0,735.0,502.0,237.0,5224.5
5.0,447.0,450.0,984.0,5077.0
93.0,761.0,23.0,806.0,3793.0
344.0,633.0,178.0,46.0,3546.0
253.0,562.0,25.0,822.0,3550.0
215.0,136.0,622.0,224.0,4284.0
5.0,718.0,595.0,857.0,6424.5
890.0,932.0,104.0,822.0,6329.0
552.0,937.0,26.0,479.0,4763.5
579.0,836.0,936.0,229.0,8689.5
904.0,311.0,785.0,472.0,7374.0
214.0,959.0,76.0,718.0,4762.0
841.0,641.0,848.0,935.0,9247.5
534.0,939.0,218.0,181.0,5246.5
602.0,333.0,805.0,447.0,6898.5
962.0,381.0,353.0,632.0,5780.0
734.0,376.0,722.0,358.0,6743.0
320.0,860.0,400.0,145.0,5437.5
83.0,849.0,936.0,534.0,8194.0
659.0,189.0,434.0,608.0,4967.0
684.0,113.0,990.0,480.0,7377.0
824.0,587.0,479.0,820.0,7034.0
421.0,440.0,375.0,761.0,5178.5
657.0,599.0,418.0,545.0,6018.5
887.0,30.0,488.0,88.0,4436.0
499.0,571.0,286.0,406.0,4750.0
247.0,324.0,880.0,786.0,7045.0
515.0,488.0,450.0,613.0,5663.5
618.0,117.0,930.0,845.0,7504.5
903.0,985.0,378.0,992.0,8139.0
428.0,17.0,268.0,486.0,2976.0
859.0,83.0,437.0,244.0,4518.0
86.0,857.0,487.0,814.0,6399.0
390.0,751.0,214.0,471.0,4809.5
979.0,103.0,820.0,603.0,7271.5
583.0,645.0,302.0,17.0,4636.5
150.0,993.0,483.0,567.0,6544.5
227.0,990.0,49.0,646.0,4638.0
232.0,287.0,439.0,94.0,3661.0
944.0,492.0,787.0,397.0,7894.5
14.0,792.0,482.0,954.0,6245.0
65.0,68.0,129.0,463.0,1673.5
867.0,532.0,737.0,222.0,7348.0
125.0,216.0,834.0,932.0,6466.0
512.0,672.0,616.0,135.0,6322.5
491.0,35.0,951.0,155.0,6074.5
586.0,353.0,150.0,895.0,4323.5
922.0,111.0,417.0,23.0,4296.5
858.0,4.0,541.0,414.0,5054.0
323.0,505.0,491.0,218.0,4943.0
706.0,599.0,642.0,567.0,7269.5
25.0,495.0,901.0,396.0,6634.0
603.0,932.0,649.0,988.0,8729.0
655.0,953.0,125.0,834.0,6045.0
682.0,837.0,195.0,27.0,4890.5
781.0,700.0,201.0,645.0,5634.5
412.0,507.0,147.0,301.0,3531.5
26.0,117.0,994.0,71.0,5479.5
959.0,902.0,560.0,766.0,8573.0
124.0,623.0,604.0,653.0,6116.5
929.0,114.0,439.0,797.0,5590.5
804.0,840.0,410.0,663.0,7172.5
790.0,530.0,540.0,644.0,6836.0
304.0,900.0,461.0,83.0,5737.5
84.0,655.0,675.0,406.0,6117.0
769.0,748.0,26.0,847.0,5182.5
2.0,601.0,866.0,814.0,7358.0
806.0,399.0,571.0,362.0,6207.0
332.0,12.0,93.0,128.0,1357.0
330.0,419.0,743.0,842.0,6895.0
924.0,966.0,34.0,646.0,5885.0
227.0,495.0,420.0,609.0,4952.5
319.0,713.0,560.0,969.0,7030.5
378.0,342.0,218.0,103.0,3026.5
600.0,359.0,721.0,857.0,7167.5
59.0,375.0,473.0,794.0,4799.0
374.0,603.0,477.0,634.0,5893.0
921.0,188.0,28.0,147.0,2766.5
589.0,120.0,717.0,579.0,5991.5
137.0,16.0,817.0,762.0,5550.0
172.0,386.0,167.0,318.0,2814.0
904.0,308.0,216.0,261.0,4203.5
893.0,986.0,618.0,836.0,9088.0
547.0,824.0,921.0,913.0,9540.5
80.0,765.0,867.0,614.0,7711.0
628.0,282.0,436.0,305.0,4739.5
354.0,302.0,122.0,60.0,2314.0
430.0,14.0,599.0,64.0,3993.0
847.0,387.0,866.0,455.0,7867.5
43.0,46.0,818.0,990.0,5799.0
5.0,624.0,449.0,146.0,4346.0
288.0,765.0,487.0,508.0,6068.0
462.0,791.0,151.0,387.0,4632.5
779.0,183.0,788.0,3.0,6051.5
189.0,99.0,537.0,830.0,4605.0
662.0,907.0,999.0,5.0,9047.5
679.0,709.0,318.0,333.0,5574.5
320.0,375.0,389.0,605.0,4617.5
634.0,740.0,58.0,80.0,3898.0
802.0,453.0,797.0,252.0,7326.0
795.0,747.0,907.0,169.0,8619.5
328.0,596.0,2.0,447.0,3124.5
575.0,448.0,385.0,771.0,5575.5
370.0,323.0,319.0,610.0,4219.0
154.0,711.0,725.0,348.0,6588.0
213.0,387.0,213.0,470.0,3357.0
647.0,305.0,902.0,859.0,8007.5
532.0,589.0,846.0,90.0,7196.0
572.0,892.0,902.0,87.0,8460.5
769.0,452.0,878.0,85.0,7411.5
699.0,430.0,450.0,506.0,5697.0
601.0,870.0,406.0,195.0,6134.5
761.0,81.0,243.0,951.0,4406.5
434.0,553.0,167.0,723.0,4446.5
25.0,199.0,718.0,933.0,5636.5
292.0,201.0,694.0,346.0,5176.0
918.0,60.0,82.0,804.0,3632.0
386.0,214.0,850.0,490.0,6399.0
668.0,43.0,370.0,96.0,3459.0
326.0,954.0,651.0,743.0,7883.5
122.0,857.0,282.0,211.0,4541.5
219.0,583.0,604.0,65.0,5304.5
360.0,864.0,898.0,380.0,8372.0
416.0,303.0,482.0,134.0,4352.0
224.0,748.0,539.0,87.0,5517.5
261.0,44.0,491.0,577.0,3974.5
102.0,596.0,655.0,565.0,6114.5
926.0,428.0,415.0,32.0,5259.0
433.0,91.0,942.0,34.0,5900.0
575.0,771.0,678.0,366.0,7402.0
498.0,820.0,101.0,267.0,4361.5
141.0,785.0,367.0,102.0,4625.0
923.0,627.0,163.0,956.0,5976.0
679.0,144.0,549.0,30.0,4580.0
408.0,135.0,357.0,123.0,3190.5
943.0,709.0,778.0,971.0,9359.5
605.0,29.0,633.0,854.0,5743.0
302.0,106.0,424.0,420.0,3672.0
33.0,85.0,740.0,187.0,4301.5
995.0,423.0,926.0,440.0,8549.0
884.0,451.0,809.0,925.0,8553.5
431.0,543.0,839.0,910.0,8051.0
183.0,530.0,33.0,195.0,2413.5
365.0,256.0,755.0,507.0,6033.5
337.0,96.0,133.0,370.0,2182.0
461.0,508.0,101.0,828.0,4193.0
781.0,968.0,240.0,986.0,7145.0
845.0,632.0,628.0,405.0,7333.5
208.0,681.0,808.0,349.0,7022.5
421.0,560.0,207.0,336.0,4061.0
791.0,194.0,824.0,743.0,7398.5
871.0,815.0,341.0,841.0,7153.5
29.0,750.0,340.0,123.0,4192.5
182.0,82.0,113.0,978.0,2642.0
751.0,269.0,418.0,797.0,5594.5
600.0,65.0,984.0,913.0,7684.5
143.0,993.0,912.0,946.0,9244.0
515.0,782.0,130.0,227.0,4366.5
554.0,185.0,804.0,460.0,6373.0
783.0,43.0,939.0,94.0,6531.0
447.0,193.0,980.0,165.0,6620.5
917.0,322.0,830.0,127.0,7140.5
726.0,456.0,546.0,777.0,6715.5
406.0,497.0,450.0,140.0,4763.0
261.0,568.0,19.0,774.0,3482.0
224.0,775.0,181.0,899.0,5026.5
464.0,662.0,350.0,665.0,5661.5
234.0,338.0,237.0,46.0,2736.0
570.0,675.0,881.0,479.0,8288.5
992.0,265.0,333.0,435.0,5096.5
199.0,532.0,141.0,542.0,3512.0
503.0,144.0,363.0,755.0,4385.5
571.0,845.0,632.0,813.0,8056.5
18.0,440.0,131.0,610.0,2926.0
488.0,469.0,795.0,711.0,7424.5
519.0,112.0,658.0,404.0,5270.0
162.0,451.0,747.0,633.0,6361.5
111.0,786.0,446.0,634.0,5761.0
264.0,508.0,356.0,899.0,5180.5
707.0,370.0,509.0,563.0,5913.5
424.0,538.0,222.0,642.0,4535.0
467.0,242.0,365.0,950.0,4910.0
73.0,756.0,408.0,870.0,5759.0
431.0,122.0,959.0,264.0,6419.0
624.0,854.0,374.0,703.0,6734.5
210.0,520.0,885.0,89.0,6538.5
645.0,642.0,723.0,333.0,7330.5
82.0,911.0,592.0,206.0,6166.0
13.0,56.0,728.0,370.0,4389.0
816.0,477.0,475.0,944.0,6854.0
628.0,425.0,321.0,540.0,4946.0
489.0,958.0,815.0,890.0,9262.0
644.0,720.0,87.0,167.0,4133.5
945.0,896.0,137.0,750.0,6388.0
283.0,295.0,42.0,583.0,2535.5
885.0,714.0,282.0,318.0,5799.0
636.0,58.0,766.0,938.0,6683.0
402.0,726.0,834.0,73.0,7261.5
878.0,460.0,916.0,122.0,7899.0
575.0,271.0,282.0,40.0,3433.0
451.0,392.0,651.0,370.0,5888.0
992.0,418.0,222.0,712.0,5416.0
302.0,208.0,991.0,484.0,6909.0
378.0,283.0,429.0,72.0,3858.0
168.0,7.0,631.0,233.0,3861.5
251.0,407.0,605.0,630.0,5693.0
778.0,605.0,997.0,432.0,9004.0
488.0,603.0,851.0,696.0,8084.0
273.0,772.0,399.0,269.0,5260.5
510.0,971.0,113.0,10.0,4513.0
658.0,211.0,754.0,71.0,5825.5
330.0,453.0,392.0,369.0,4532.5
621.0,383.0,358.0,490.0,4916.0
608.0,217.0,184.0,588.0,3669.0
811.0,575.0,178.0,622.0,5170.0
298.0,860.0,829.0,921.0,8702.5
802.0,131.0,800.0,579.0,6865.5
258.0,978.0,117.0,706.0,5094.0
82.0,881.0,401.0,396.0,5406.0
909.0,856.0,589.0,93.0,7470.5
861.0,443.0,412.0,584.0,5987.0
144.0,452.0,147.0,617.0,3304.5
604.0,555.0,841.0,545.0,7895.5
616.0,455.0,300.0,788.0,5279.0
403.0,168.0,359.0,969.0,4558.5
629.0,433.0,376.0,810.0,5652.0
994.0,431.0,911.0,711.0,8902.5
603.0,783.0,682.0,75.0,7077.5
903.0,216.0,338.0,31.0,4190.5
992.0,435.0,953.0,294.0,8495.0
70.0,564.0,198.0,796.0,4016.0
374.0,682.0,170.0,595.0,4536.5
452.0,217.0,663.0,762.0,6013.0
55.0,839.0,181.0,772.0,4690.0
191.0,351.0,748.0,485.0,5902.5
772.0,822.0,691.0,279.0,7883.5
923.0,179.0,11.0,269.0,2841.5
345.0,345.0,841.0,441.0,6591.5
193.0,491.0,885.0,347.0,6804.5
493.0,456.0,214.0,783.0,4598.5
710.0,91.0,135.0,742.0,3481.0
978.0,135.0,75.0,449.0,3409.5
140.0,47.0,934.0,500.0,5841.0
843.0,182.0,371.0,528.0,4879.0
630.0,915.0,808.0,79.0,8163.5
968.0,216.0,400.0,714.0,5655.0
687.0,479.0,717.0,496.0,7140.0
473.0,537.0,514.0,938.0,6534.0
878.0,503.0,828.0,496.0,8149.0
715.0,199.0,600.0,119.0,5205.5
270.0,58.0,979.0,904.0,6965.0
411.0,175.0,230.0,637.0,3452.5
635.0,436.0,218.0,965.0,5115.5
462.0,955.0,30.0,17.0,3964.5
147.0,29.0,365.0,300.0,2656.0
763.0,457.0,103.0,222.0,3745.0
913.0,309.0,768.0,982.0,8066.0
912.0,38.0,771.0,791.0,6979.5
811.0,824.0,973.0,203.0,9263.5
671.0,163.0,414.0,486.0,4630.0
181.0,968.0,295.0,280.0,5161.0
576.0,305.0,515.0,989.0,6125.5
676.0,213.0,415.0,476.0,4780.0
189.0,844.0,366.0,729.0,5833.5
709.0,392.0,259.0,130.0,4084.0
286.0,609.0,296.0,445.0,4546.5
49.0,399.0,668.0,841.0,5896.5
490.0,30.0,315.0,121.0,2826.5
861.0,137.0,699.0,267.0,6028.5
930.0,48.0,899.0,706.0,7558.0
707.0,983.0,162.0,358.0,5710.0
936.0,84.0,273.0,770.0,4644.0
97.0,354.0,374.0,779.0,4294.5
393.0,284.0,41.0,404.0,2449.0
885.0,339.0,294.0,124.0,4443.0
537.0,44.0,582.0,145.0,4333.5
249.0,861.0,850.0,346.0,7850.0
992.0,971.0,288.0,554.0,7168.0
936.0,319.0,145.0,982.0,5027.0
924.0,259.0,798.0,225.0,6952.5
157.0,378.0,933.0,762.0,7256.0
801.0,839.0,947.0,202.0,9157.0
863.0,107.0,100.0,147.0,2767.5
187.0,850.0,849.0,652.0,8147.0
658.0,539.0,525.0,88.0,5690.0
715.0,666.0,878.0,810.0,9033.0
508.0,856.0,715.0,584.0,8035.0
722.0,454.0,834.0,478.0,7693.0
491.0,218.0,415.0,625.0,4648.5
203.0,61.0,576.0,249.0,3842.5
111.0,502.0,197.0,748.0,3835.0
610.0,690.0,911.0,625.0,8782.5
483.0,69.0,138.0,977.0,3328.5
674.0,88.0,818.0,526.0,6491.0
119.0,743.0,643.0,612.0,6600.0
443.0,547.0,534.0,413.0,5816.5
510.0,472.0,708.0,279.0,6394.5
937.0,796.0,137.0,273.0,5356.5
283.0,621.0,376.0,116.0,4483.0
509.0,192.0,114.0,327.0,2654.5
428.0,214.0,570.0,834.0,5599.0
374.0,838.0,24.0,901.0,4733.5
95.0,264.0,611.0,110.0,4202.0
198.0,372.0,377.0,345.0,3914.5
827.0,787.0,381.0,539.0,6728.5
99.0,767.0,975.0,773.0,8533.5
895.0,15.0,409.0,37.0,3935.5
37.0,315.0,638.0,216.0,4533.0
158.0,205.0,250.0,765.0,3328.5
